Topology Name,Number of Nodes,Number of Edges,Average Node Degree,Normalized Average Node Degree,Diameter (hops),Edge Density (Physical Connectivity),Average Shortest Path Length (Hops),Standard Deviation of Shortest Path Length (Hops),Average Clustering Coefficient,Standard Deviation of Clustering Coefficient,Minimum Node Betweenness Centrality,Maximum Node Betweenness Centrality,Average Node Betweenness Centrality,Minimum Edge Betweenness Centrality,Maximum Edge Betweenness Centrality,Average Edge Betweenness Centrality,Global Efficiency,Graph Center (Nodes),Number of Graph Center Nodes,Graph Periphery (Nodes),Number of Graph Periphery Nodes,Absolute Spectral Radius (Weighted Adjacency Matrix),Normalized Spectral Radius (Un-weighted Adjacency Matrix),Normalised Spectral Radius (Normalized Laplacian),Absolute Algebraic Connectivity,Normalised Algebraic Connectivity (Normalized Laplacian),"Normalised Weighted Spectral Distribution (Normalized Laplacian, K=40, N=4)",Absolute Laplacian Spectra,Normalised Laplacian Spectrum (Normalized Laplacian),Absolute Average Link Length (km),Absolute Standard Deviation of Link Length (km),Absolute Diameter (Link Lengths(km)),Absolute Average Shortest Path Length (Link Lengths(km)),Absolute Standard Deviation of Shortest Path Length (Link Lengths(km)),Normalized Average Link Length ,Coefficient of Variation of Normalized Average Link Length,Normalized Diameter (Link Lengths),Normalized Average Shortest Path Length (Link Lengths),Coefficient of Variation of Normalized Average Shortest Path Length (Link Lengths),Has Bridges,Is Planar,Is Connected
GETNET,7,8,2.2857142857142856,0.38095238095238093,3,0.38095238095238093,1.8095238095238095,0.7315376902732008,0.11904761904761904,0.1467717619754518,0.0,0.5,0.1619047619047619,0.11904761904761904,0.2857142857142857,0.22619047619047616,0.6587301587301587,"[2, 3, 5]",3,"[1, 4, 6, 7]",4,8134.878033884535,0.6672697720705721,1.863731496886668,280.1513951389165,0.568899917188382,(0.11599309895833325+0j),"[-7.871980011022105e-13, 280.1513951388774, 633.7105011815908, 1770.7596881434513, 4132.458114501725, 10373.163347006192, 17156.05517233467]","[0.0, 0.5688999171883811, 0.8706310186186504, 0.9999999999999997, 1.1532116725443144, 1.5435258947619832, 1.8637314968866692]",2146.6436386441565,1864.638195238304,6451.902981379178,3403.6335365984696,2201.2182398988402,0.125,0.8686295953696487,0.37569713861858495,0.19819507272456746,0.6467259815810542,1,1,1
ARNES,17,20,2.3529411764705883,0.14705882352941177,6,0.14705882352941177,3.0220588235294117,1.352921195504629,0.0,0.0,0.008333333333333333,0.6236111111111111,0.13480392156862747,0.03676470588235294,0.37254901960784315,0.1511029411764706,0.431127450980392,[11],1,"[1, 2, 8, 14, 15]",5,196.8431968220308,0.5530693188190121,1.959775561480854,9.27204132335844,0.09681163614414973,(0.2870309053308823+0j),"[4.975663897784529e-14, 9.272041323357918, 19.495594402974117, 28.07343198042598, 38.75605323086035, 47.983775662366554, 64.8952229724553, 73.04504088704451, 84.99829289614473, 101.89877779915865, 122.78466826392251, 158.98623927316004, 167.1797471893023, 183.74098537435415, 198.94296373650891, 259.3348260398179, 502.8123389681456]","[0.0, 0.0968116361441496, 0.1999871478451938, 0.30739713532661717, 0.45656795099376457, 0.5603021016358075, 0.7085011835369424, 0.8175125282490834, 1.0407729548193247, 1.1818281726626898, 1.2273377478971463, 1.4697340257659715, 1.4963184489347916, 1.7203541352419367, 1.872085175468122, 1.884714093997598, 1.9597755614808583]",51.55499999999999,27.52500367847387,349.5,165.43147058823538,91.53071439205272,0.049999999999999996,0.5338959107452986,0.3389583939482107,0.16044173270122722,0.5532847774766858,0,1,1
GBLNET,8,7,1.75,0.25,4,0.25,2.2142857142857144,0.9767710236555246,0.0,0.0,0.0,0.8571428571428571,0.20238095238095238,0.25,0.5357142857142857,0.3163265306122449,0.5595238095238095,[3],1,"[1, 2, 5, 7, 8]",5,2116.1137337949904,0.46055512754639905,2.000000000000003,303.0731298124329,0.27310085940646395,(0.09209414062500013+0j),"[-5.439121375620964e-13, 303.0731298124244, 526.9966746392333, 540.8391078872061, 614.107310190037, 1461.322267219395, 2944.1200851749427, 5069.770475573105]","[0.0, 0.2731008594064636, 1.0, 1.0, 1.0000000000000002, 1.0000000000000002, 1.7268991405935363, 2.0]",818.5877893211674,338.07652385941907,4127.654694185731,2045.412951381236,1296.6765894165728,0.14285714285714285,0.41299971520437256,0.7203441878863603,0.3569584765485379,0.6339436682167027,1,1,1
PIONIERL3,27,32,2.3703703703703702,0.09116809116809116,10,0.09116809116809117,4.185185185185185,1.9949815691963027,0.06296296296296296,0.19924411342685577,0.0,0.4153846153846154,0.1274074074074074,0.0365622032288699,0.30246913580246915,0.13078703703703703,0.331635237190792,[5],1,"[9, 24]",2,772.5810895832276,0.6180083109101456,1.9612815648012427,12.73264581478277,0.041196220105831675,(0.270367217548077+0j),"[-2.2669910139571125e-13, 12.732645814778536, 18.35354564615351, 60.95074952894564, 62.331235800101894, 78.31981248361977, 120.97799505629095, 125.5730619131774, 150.23458050745052, 200.6134630048692, 211.5583345698635, 227.55402444127947, 267.067789692443, 279.9688142667073, 341.54664230925687, 357.89058343167585, 395.62675014786646, 412.0588111644605, 464.36005218908673, 528.5243058728305, 536.3692113882333, 661.2474047003853, 735.0316065471528, 738.7722821776349, 842.03771761026, 1101.7179047732911, 1759.7207414395089]","[0.0, 0.04119622010583093, 0.06498225132788336, 0.12909074561990966, 0.16709593516154655, 0.32580507397440284, 0.4431526256664187, 0.4599013054321011, 0.4820765610069445, 0.6679681397163219, 0.7604828836620295, 0.9286554175911095, 0.9558222868285947, 0.9999999999999998, 1.1119555973370847, 1.1823384615973895, 1.2347113575825026, 1.2985159525764831, 1.4135920260411845, 1.5012877843424963, 1.6351544947635626, 1.7369966459287078, 1.7873227133996012, 1.856637139372339, 1.9148535652532952, 1.9391232509110168, 1.961281564801244]",167.0490635387082,79.72606623657197,1545.648700963105,671.6568423855971,350.6714416150528,0.031249999999999993,0.4772613778711668,0.2891457209151293,0.12564737496829081,0.522099112948116,1,1,1
TATANID,142,180,2.535211267605634,0.017980221756068327,28,0.017980221756068324,9.81839976026371,5.140536688637092,0.06502347417840375,0.19856005366292032,0.0,0.3033801760549482,0.06298856971616937,9.989012086704625e-05,0.24917095523928,0.054546665334798385,0.1535166482955039,"[61, 98]",2,"[109, 111, 116, 136, 138]",5,1164.9463206884159,0.5455950670064453,1.9861236226776817,2.224458534173816,0.006349991680760259,(0.2656961652728874+0j),"[-1.8354763154106802e-13, 2.224458534170718, 3.8784214910724746, 7.03009877446376, 11.10873708287006, 12.381553523504962, 18.091108617659916, 20.360357171795858, 23.528062641486056, 26.49624484979576, 27.115106574229472, 29.859671496737295, 32.61502062165957, 40.86967095827302, 45.29828889222471, 48.52001701612921, 52.58089756487288, 55.15661589849111, 58.019246315940585, 64.29611448146308, 65.33430213651694, 68.93543799312073, 73.6359645759652, 75.26904380228876, 81.74659496572353, 85.85270259039247, 88.12376994971133, 94.34530624942116, 104.00615445387382, 110.19331079226039, 112.36001890430529, 121.65729032354244, 122.74715692894384, 124.0706780313274, 128.22240890181257, 139.00401209483329, 141.2685564517083, 142.1410903052198, 151.00435203456064, 158.3770435623186, 160.13375643036406, 160.39066889297783, 170.2796996260447, 175.8682231615547, 179.97620050439423, 184.18863150169932, 190.2003854831661, 191.65836806938228, 194.74536653139097, 201.8482475045633, 203.77398884028057, 208.82248971056356, 224.82949527262508, 235.059935283098, 239.4510135539425, 242.4537775096458, 242.8922054794773, 245.27538504247983, 249.17787061840835, 255.31232077449778, 266.50714930048406, 269.3180186995561, 284.713638023243, 292.88309945889466, 295.0668107348794, 301.64684920818814, 302.7254812201088, 308.5327463057606, 326.81717449381034, 331.2362438465842, 336.75560753155224, 337.7208552950108, 346.99025869107675, 356.7160023947277, 360.6918844619034, 361.62418722861077, 369.3708561280065, 385.8083195323679, 391.9195384430751, 394.2292904140689, 415.8701462765858, 427.5941359010709, 444.0579352248302, 445.9522410011697, 450.7250380102143, 460.6477792548967, 473.91742748382427, 480.3839356601069, 488.36246087333967, 509.9899086384188, 530.0977113388168, 541.7227672388468, 556.9973843120996, 560.5920050092609, 563.3637433362879, 581.6264947811794, 586.0959327483527, 588.9501182817554, 598.1771928810142, 631.3994804144929, 637.5880352337467, 655.8978094865377, 657.8544342690687, 679.4861108514843, 680.7710105819981, 685.047966766446, 696.126924345941, 700.3785321578364, 708.8868701211121, 712.7545087537062, 721.6282555984577, 760.0841017061118, 771.7838157018059, 797.0767253193483, 798.4447494205106, 803.8194629082709, 901.8735388267395, 929.6587248880513, 931.422448422252, 940.8322829534553, 978.5173473168326, 1020.3188902306563, 1056.8063164428697, 1094.0137919630483, 1124.737675589925, 1164.3564381489832, 1212.6384242668744, 1223.0741596936114, 1302.1615782268548, 1351.7145569155273, 1540.0708289190798, 1558.2154288339007, 1600.5413705148824, 1613.656361262417, 1638.5281529666768, 1675.4477830135843, 1740.1314684632428, 1789.08838431946, 1806.5255000149457, 1904.9091270921226, 2162.5449504490916, 2663.9694132733202]","[0.0, 0.006349991680759105, 0.011364343338941318, 0.01611097487879714, 0.024750227198123198, 0.02902828833424031, 0.04825729243509401, 0.05204665001183708, 0.059386848838009626, 0.06864391818027836, 0.07992795953791434, 0.08715343027578072, 0.10224510458991408, 0.11404573712148346, 0.12142280541010451, 0.13277256536113166, 0.1488533390888809, 0.16087339351005017, 0.1635913494850359, 0.17512941464054144, 0.17736097736796794, 0.190933867063098, 0.207935195840645, 0.23787862701740076, 0.24794058231830496, 0.25204869222448795, 0.26963308267364877, 0.28389815276942404, 0.28608429089915693, 0.2964075751989476, 0.311727592162725, 0.3225973868470799, 0.32794653975524607, 0.34154020812751806, 0.3515712301444159, 0.41438075644031025, 0.42281721034849307, 0.4402515207476884, 0.4416625313125811, 0.48095392260795883, 0.5049703189012335, 0.5444860473142938, 0.5520147084142629, 0.5888597935104214, 0.5941441508023193, 0.6109629691436147, 0.6210315948746018, 0.6227636121434507, 0.640985349382211, 0.6469150964993756, 0.6645838369171924, 0.7037577094495494, 0.7336168339313088, 0.75079883210085, 0.8059259893230761, 0.8219546380441771, 0.8241425064144726, 0.8368942598487124, 0.8574643282577117, 0.8688527831704734, 0.8869717773471089, 0.9116460598561608, 0.9173945330461921, 0.9330708627232432, 0.9515798856762783, 0.9640682466830505, 0.9805377963860057, 0.9902814078971283, 0.9945604862182934, 1.0, 1.0000000000000007, 1.0000000000000009, 1.0000000000000022, 1.0046091061142945, 1.0365953502682128, 1.0381533766765978, 1.0719716007174982, 1.081320426649962, 1.0975421534058625, 1.101995493409156, 1.1215062753602028, 1.1389954779705722, 1.145268994742425, 1.1588918861178412, 1.1636991489824184, 1.1865417010950325, 1.1918879675044727, 1.2337941265748853, 1.285178660887485, 1.3210785181414697, 1.3319448054666105, 1.346692435053889, 1.3840042073234258, 1.3919901806331922, 1.3961135268896654, 1.4045013033030989, 1.4095449178649158, 1.416724450724348, 1.447365761383616, 1.461667630957961, 1.4814771670193223, 1.4988224733090607, 1.5075468555783516, 1.5396027668978884, 1.5558584314918713, 1.5734341168725996, 1.584598276184069, 1.6055004730384002, 1.6452571392342592, 1.6504669784065444, 1.6685349325425727, 1.6739019575248553, 1.6857925793475488, 1.6922615268638408, 1.6953628336054236, 1.701229003999915, 1.7051187148760003, 1.7281654889348583, 1.7428606674704488, 1.7630450723008388, 1.774041597458147, 1.8062761096728832, 1.8188049788835907, 1.8249679452526644, 1.827427309058466, 1.844622372509791, 1.8620067062673415, 1.8687858009466687, 1.8752723904322568, 1.8954908041280734, 1.907372793304936, 1.9207349352576604, 1.921835430591554, 1.9264116711428745, 1.9348167097759723, 1.9394179834513967, 1.9423727530457315, 1.9471573777090352, 1.9496671339292915, 1.9555404691847924, 1.9696761755406311, 1.986123622677687]",200.76456951015143,131.1544949672629,5125.60126893121,2096.1782543948825,1117.7110283025384,0.005555555555555557,0.6532751037061408,0.14183559716065122,0.05800542782549787,0.5332137312077952,1,1,1
RENATER2004,24,29,2.4166666666666665,0.10507246376811594,7,0.10507246376811594,2.88768115942029,1.1317520660111007,0.030555555555555555,0.0922540105856423,0.0,0.6534914361001317,0.08580368906455864,0.03260869565217391,0.3496376811594203,0.0995752123938031,0.42098861283644,"[8, 11, 12]",3,"[13, 24]",2,1171.7491775149865,0.3785778382835409,1.9387375108064526,62.62720803896873,0.1307734391464763,(0.2004016927083334+0j),"[-3.2118825311105887e-13, 62.627208038962436, 88.5594962381524, 114.4438067528667, 141.6230072343801, 165.43751341798122, 183.37046709747352, 198.71599684348365, 253.5235614506309, 268.1253805712903, 350.66518376762696, 365.3063034469232, 406.30990064206475, 481.22974655254455, 559.7269098424783, 610.1547711477072, 688.4213518332368, 765.5093482557016, 840.8233403812882, 1058.3282928390165, 1265.7712487289857, 1336.6478008722909, 2071.5267564180385, 3355.926050751679]","[0.0, 0.13077343914647604, 0.20764225281696683, 0.2695437547397224, 0.3719007195406827, 0.423164938299732, 0.5062589134356541, 0.7219101202342323, 0.9497620287504037, 0.9999999999999996, 0.9999999999999997, 0.9999999999999999, 1.0000000000000002, 1.0000000000000004, 1.0000000000000007, 1.1748004463283648, 1.2415398582294332, 1.3672564576422537, 1.5998460546311313, 1.7109807260032555, 1.7365840375783568, 1.7784321978761843, 1.8708665439406982, 1.938737510806452]",269.5305766056001,109.56217589410164,1755.7477023017404,834.5258043070335,387.7536124307482,0.034482758620689655,0.4064925667206295,0.22462395539595145,0.10676618673496513,0.4646394520451381,1,1,1
RENATER2001,24,27,2.25,0.09782608695652174,6,0.09782608695652174,2.9130434782608696,1.0933147369589737,0.0,0.0,0.0,0.6679841897233201,0.08695652173913042,0.03985507246376812,0.4057971014492754,0.10789049919484703,0.4137077294686004,[11],1,"[4, 13, 15, 23]",4,1230.785269494569,0.3758366687144231,1.9446474233507052,55.76989753424772,0.1344824175400141,(0.190400390625+0j),"[2.1894482591526993e-13, 55.76989753423355, 69.46156273552239, 81.94147957158333, 108.2733773063767, 121.35325614796896, 141.4814736986494, 168.56705253695833, 181.52307733186422, 213.56263194008585, 235.45381996838873, 252.77957268560755, 289.5758325573799, 424.58893095557625, 466.3741477651633, 551.1102757394996, 639.0391547513385, 672.2158354624355, 861.003219742852, 978.7836940528041, 1149.2812856396733, 1320.1076086990133, 2332.374536802642, 3474.0491464233264]","[0.0, 0.13448241754001372, 0.25153631948929206, 0.2878269755147647, 0.34325475567686825, 0.47717112732541084, 0.6981256880879347, 0.7820830642326148, 0.8466778662350459, 0.8772289245664285, 0.9999999999999989, 0.9999999999999994, 1.0000000000000002, 1.000000000000001, 1.1249804231188891, 1.156532405617494, 1.2040006713707274, 1.316220993007863, 1.4641267011485302, 1.6858424288079634, 1.7126277259257092, 1.7963811179444602, 1.8962529710392833, 1.9446474233507036]",273.8642753712767,129.7376138839671,2011.5112587509063,913.2118523316732,436.97786699304726,0.037037037037037035,0.4737296009422271,0.27203408290392894,0.12350154525126043,0.4785065654561166,1,1,1
CWIX,23,29,2.5217391304347827,0.11462450592885376,7,0.11462450592885376,3.4268774703557314,1.5627800722291176,0.1492753623188406,0.33316946192466124,0.0,0.3658008658008658,0.11556559382646339,0.003952569169960474,0.2602108036890645,0.11816818863295622,0.38669301712779947,"[4, 10]",2,"[5, 8, 12, 13, 16, 20, 23]",7,5876.754983269275,0.6135945600963233,1.9505106411776674,50.317469346632016,0.06701326649328669,(0.22156560801630457+0j),"[4.687975390985204e-13, 50.317469346432944, 69.95809760754017, 104.58713171734207, 295.3285658262415, 352.76148006956106, 445.55715369543736, 560.5755141187191, 657.7847374401726, 819.3330524639256, 872.8097632097493, 1024.8303473613394, 1348.7850813248267, 1902.1184892830913, 1953.5909656022943, 2379.5920957689355, 2431.0583671764525, 3162.7955568817447, 3178.931236789376, 4734.6774471817025, 5668.196733185608, 7944.589162740802, 13536.226031783346]","[0.0, 0.06701326649328629, 0.19010694471788298, 0.32389100864556947, 0.3414011443634768, 0.47977914244334857, 0.5889155584954061, 0.625550061924163, 0.7381961816361193, 0.9214785085127438, 0.9463051593174786, 1.0045048395403617, 1.0139891758214048, 1.1028123946296269, 1.2801094271286784, 1.3990685582214828, 1.4441907325686911, 1.5143518668870517, 1.644759860012331, 1.6905755662517963, 1.8411551862930204, 1.8913347749184168, 1.9505106411776634]",922.3173186305974,985.3192778131456,7037.9464208866375,2829.251790273039,1686.776766335421,0.03448275862068966,1.0683083337045973,0.26312832114776863,0.10577748524335558,0.5961918172622724,1,1,1
SAGO,18,17,1.8888888888888888,0.1111111111111111,14,0.1111111111111111,5.392156862745098,3.1689574667979485,0.0,0.0,0.0,0.6617647058823529,0.27450980392156865,0.11111111111111112,0.5228758169934641,0.3171856978085352,0.30952678403658834,[15],1,"[7, 10]",2,234.6915487077295,0.70209311141066,2.000000000000003,4.678175120948935,0.024953210228633522,(0.31729257812500006+0j),"[2.7464209834299965e-14, 4.678175120948563, 11.356646329918396, 30.18359530791578, 42.180597140830216, 69.71168154008032, 100.68987639303803, 130.7466481610183, 169.77025109257818, 197.26705141195893, 239.19079743598368, 282.46037334467997, 302.4337896127262, 320.1970456211513, 394.06695367668704, 420.270459288126, 469.5918966896064, 504.73412093833946]","[0.0, 0.02495321022863378, 0.06797355388274148, 0.16636728602942977, 0.26897226082974823, 0.40026054737785355, 0.5311241339440299, 0.7671633669055345, 0.8641141901224827, 1.1358858098775175, 1.2328366330944656, 1.46887586605597, 1.5997394526221467, 1.7310277391702529, 1.8336327139705695, 1.9320264461172587, 1.9750467897713675, 2.0]",108.51558703251726,19.05598347134953,1519.6860265005107,597.5152588755104,370.4385466445101,0.0588235294117647,0.1756059566414114,0.8237829985632705,0.32389776773644063,0.6199649986205444,1,1,1
CESNET,12,19,3.1666666666666665,0.28787878787878785,4,0.2878787878787879,2.0303030303030303,0.8159340616870461,0.686111111111111,0.32786015913894945,0.0,0.32424242424242417,0.10303030303030301,0.040404040404040394,0.24747474747474746,0.10685805422647528,0.5934343434343433,[7],1,"[1, 10, 11]",3,504.28481865706544,0.5933990841020446,1.664029461055121,77.00597736202013,0.20435811525944217,(0.15828320312499994+0j),"[-4.837983178332068e-14, 77.0059773620199, 150.8930783097306, 195.26752174011096, 232.7846510141149, 280.2963496457491, 355.3488287096319, 565.0826169352584, 641.4604427603996, 745.591264382534, 934.4757889590084, 1026.8334801814417]","[0.0, 0.20435811525944164, 0.4079729672474398, 0.7423372782642825, 0.8836544245306033, 0.9988259865310897, 1.0173789526002484, 1.4442740048288827, 1.4979399180244348, 1.5382524630541123, 1.6009764286043462, 1.664029461055121]",136.97473684210527,46.42458472658653,450.86,262.0746969696971,123.63862005629615,0.05263157894736843,0.3389280811694604,0.17323978297957368,0.10070035848704222,0.4717686273642515,0,1,1
GERMANY50,50,88,3.52,0.07183673469387755,9,0.07183673469387755,4.048163265306123,1.7464035037282293,0.19,0.25899377941907753,0.0,0.2549508597977986,0.0635034013605442,0.004532555879494656,0.13210280195994484,0.046001855287569574,0.3239753806284435,"[14, 19, 20, 26]",4,"[8, 16, 18, 27, 37, 39, 41]",7,1040.8246345967277,0.8171918374162578,1.8860810046259118,31.31350505274097,0.05222313864064362,(0.1496146763392857+0j),"[-1.9184767239861192e-13, 31.313505052739433, 40.100456858794516, 67.11461440413619, 83.1577240153882, 96.4515955719339, 128.23561342632593, 142.47480333130667, 143.0644790936088, 172.78473368459356, 201.75884343979868, 233.84818466156153, 241.77775263437246, 252.45673836642536, 298.8842290122094, 320.63249643974416, 382.7359353784213, 392.90591056779584, 420.1838220481437, 429.69686757604126, 473.519224361569, 486.44464978943046, 512.9721752239317, 554.7349599571659, 584.0030251290054, 595.690538459334, 625.9004589354467, 656.6842242494992, 671.5439322560859, 680.1893304523951, 701.829383784857, 737.9933115874519, 789.8865471296554, 818.0809188973901, 892.9141111997806, 906.7953060564381, 919.4026467555026, 957.9386016255181, 1041.7490326050865, 1079.8291972358925, 1206.317187689275, 1256.9379881875204, 1349.4434218697272, 1419.106546611488, 1456.7463966303042, 1471.0476700528022, 1513.4180771233853, 1623.957157749621, 1872.1674012534318, 2056.145487490317]","[0.0, 0.05222313864064272, 0.06844848205328717, 0.12326504062736054, 0.17378596226053908, 0.1942825461621014, 0.2501151420265286, 0.27256662653805197, 0.3478805097240675, 0.39822226998363836, 0.418309961843016, 0.5259088989456501, 0.618661422383552, 0.6616779753968393, 0.6826419240445969, 0.7244337148993619, 0.7468444820146359, 0.8023079681918651, 0.8279139266109978, 0.8642288324158017, 0.8824910653420133, 0.9050596885891576, 0.9562038470267701, 0.9804746918682702, 0.998087878537099, 1.0519412888346522, 1.0903413348301287, 1.0915832915320938, 1.1418172805431608, 1.1972974763462396, 1.238385373201618, 1.2598597545414147, 1.2883137031188276, 1.311890333620757, 1.3518452851303755, 1.4064824109257923, 1.4392318975663383, 1.4650040916140235, 1.489375302640377, 1.53828962478749, 1.5728087819833156, 1.5839370585901456, 1.6184187067311817, 1.6523755576031698, 1.6955468126190316, 1.719283365854677, 1.7579268097184506, 1.8326805920259213, 1.8432468648890679, 1.8860810046259096]",193.14185918132182,84.70073857691136,1678.546243954425,707.4485489500084,342.78837379661684,0.011363636363636362,0.4385415928786012,0.09875844219734199,0.04162323014972583,0.48454177240928914,0,0,1
NEXTGEN,16,16,2.0,0.13333333333333333,13,0.13333333333333333,5.075,3.1679712225123935,0.0,0.0,0.0,0.5619047619047619,0.29107142857142865,0.06666666666666667,0.5333333333333333,0.3171875,0.33822820697820716,"[12, 13]",2,"[3, 15]",2,3141.811169528079,0.7434480278860757,2.0000000000000004,12.408344196338618,0.009631932984689852,(0.3504495572916667+0j),"[-2.362019271580985e-13, 12.408344196336952, 48.81544037565044, 120.3918618488227, 194.01550380305443, 343.6734203928811, 491.0245133492839, 760.595166580127, 799.2259910696056, 964.1295211171738, 1284.3338555429016, 1358.0637294310943, 1824.373919958307, 1883.4532352102979, 4374.448275474699, 6708.946329169854]","[0.0, 0.009631932984689371, 0.07362492919749973, 0.262093430355268, 0.3701576253772259, 0.4360187748050265, 0.7504700487941062, 0.9999999999999993, 1.0000000000000002, 1.2495299512058935, 1.5639812251949745, 1.6298423746227733, 1.7379065696447313, 1.9263750708025, 1.9903680670153105, 1.9999999999999996]",661.4968471100029,670.0919765160206,7147.440469500781,2479.707441731511,1762.6412456321202,0.062499999999999986,1.0129934548343937,0.6753093855177705,0.23428942372940276,0.7108262918311511,1,1,1
LAYER42,6,7,2.3333333333333335,0.4666666666666667,3,0.4666666666666667,1.6666666666666667,0.699205898780101,0.4166666666666667,0.38188130791298663,0.0,0.7000000000000001,0.16666666666666666,0.06666666666666667,0.3333333333333333,0.2380952380952381,0.711111111111111,"[2, 4, 6]",3,"[1, 3, 5]",3,7217.922729564822,0.6830127018922189,1.834409807109558,918.2001499986616,0.7307256663034996,(0.2320774739583334+0j),"[1.5790100989227812e-12, 918.2001499986297, 1465.6599961049783, 3032.889635676988, 8238.154001849824, 15129.748978480375]","[0.0, 0.7307256663034986, 0.9999999999999998, 1.058980552792025, 1.375883973794918, 1.8344098071095574]",2056.0466258650563,1503.0130090503237,6729.536934968901,3779.4462531797035,2401.9756993878304,0.14285714285714285,0.7310208777089136,0.4675781216181273,0.2626014831177387,0.6355364089030273,1,1,1
NETRAIL,7,10,2.857142857142857,0.4761904761904762,2,0.47619047619047616,1.5238095238095237,0.49943278484292924,0.5666666666666667,0.38995319214425217,0.0,0.4,0.10476190476190476,0.09523809523809523,0.19047619047619047,0.15238095238095237,0.7380952380952381,"[1, 2, 3, 4, 5, 6, 7]",7,"[1, 2, 3, 4, 5, 6, 7]",7,7670.992389316724,0.6297684991687644,1.8175957391879152,479.03620347383014,0.3638387615684306,(0.14911914062500004+0j),"[-1.3918105491901589e-12, 479.0362034738287, 1484.5575473522254, 3952.3187313357384, 4419.614539536266, 10030.97247354434, 15005.573075041762]","[0.0, 0.3638387615684303, 0.9061991737160757, 1.0, 1.2006247325750552, 1.7117415929525268, 1.8175957391879116]",1768.6036285142084,1508.852839429924,5731.718798858214,2558.060747214745,1867.1251447669401,0.1,0.8531322762791688,0.3240815921922195,0.14463731194330717,0.7298986729693163,0,1,1
ATMNET,21,22,2.0952380952380953,0.10476190476190476,9,0.10476190476190476,4.276190476190476,2.1179290787857936,0.0,0.0,0.0,0.47105263157894733,0.1724310776942356,0.0761904761904762,0.3285714285714286,0.19437229437229436,0.3361734693877551,"[3, 4, 12, 13, 20]",5,"[5, 6, 9, 11, 14, 16]",6,2517.1708800822935,0.7663150055173292,1.992964764543922,58.766826861706015,0.04568916196843037,(0.37780039062500015+0j),"[-1.3915106046684983e-13, 58.76682686170086, 94.22677253239108, 184.80199347944915, 276.5955492386614, 315.43680651939513, 468.9728035650752, 601.1287014831584, 845.8091713341609, 1006.2120730873586, 1554.5922771498197, 1581.5131622269012, 1806.625116746396, 1847.1944711996466, 2026.2670217148218, 2670.366532730835, 3332.1211696250143, 3714.719988208235, 3732.11770263125, 4737.117835320137, 5528.076052863712]","[0.0, 0.045689161968428704, 0.05868382661992805, 0.1302259913437493, 0.2034101071483229, 0.24628764113833732, 0.3342605795800826, 0.38502827462242617, 0.6020118625141668, 0.8907884886012892, 0.9999999999999996, 1.0934859450568732, 1.4333985376904397, 1.6182390390087138, 1.6596504852090201, 1.701040599569937, 1.8115299204510957, 1.9139289425269925, 1.9322573304229762, 1.9471185019833048, 1.9929647645439184]",826.8786824663209,477.40211643993655,8589.634033859225,3593.9402344641458,2046.5292130747682,0.045454545454545456,0.5773544856858507,0.4721828230780003,0.1975633466098263,0.5694388552846663,1,1,1
GEANT2,35,55,3.142857142857143,0.09243697478991597,8,0.09243697478991597,3.561344537815126,1.58698007399062,0.28877551020408165,0.35810372847284355,0.0,0.4204227145403616,0.0776165011459129,0.0016806722689075631,0.2025570228091237,0.06475171886936593,0.36637054821928583,[9],1,"[5, 14, 16, 17, 18]",5,5067.961507868553,0.5045339527487924,1.9064652126298187,115.17142935387687,0.0688637156254742,(0.18990467633928576+0j),"[1.5911676301872002e-12, 115.17142935380336, 133.961351230605, 232.93893994935013, 349.4044890437074, 452.3656346982898, 513.7437078160776, 608.2956321069761, 677.1201970514563, 774.5110414282605, 781.2157425897922, 930.7531808360671, 1050.17011234104, 1127.862702851278, 1243.9910022492365, 1367.839507360047, 1468.8312243822843, 1573.8722219415984, 1718.9453638788611, 2172.0028661879824, 2470.8076950225, 2571.483755879767, 2715.0853480010305, 2894.601194074819, 3320.689182115948, 3835.634965823806, 4137.269668674175, 4743.777096978367, 5255.704585789869, 6180.522367051627, 6686.441980783452, 7007.790927366903, 7713.069860307241, 9177.957365041677, 10923.02265979211]","[0.0, 0.06886371562547305, 0.08768800488712297, 0.15714857245819064, 0.21261114846141124, 0.3232241606107311, 0.34277413186297256, 0.4268884657017061, 0.44142014969929105, 0.5161254642117771, 0.5876266828223433, 0.6701853176460577, 0.8155914027440395, 0.8617094625067621, 0.9040255502822346, 0.9998259433718028, 0.9999555691623607, 1.0540128787788774, 1.0766903067749065, 1.1341927403824938, 1.1631552722146108, 1.3118951285762261, 1.3667858214498132, 1.377522544925016, 1.4065219516047869, 1.4132972612142147, 1.4844508895431026, 1.582620085086866, 1.6217071373988134, 1.6319997237564097, 1.6874984828121478, 1.748500597034579, 1.8028841756022422, 1.8141360481608004, 1.9064652126298176]",881.1532272727275,571.0428095502268,6018.827499999999,2625.357071428574,1259.7918313774753,0.01818181818181818,0.6480630063827505,0.12419318670764666,0.05417192317709211,0.4798554242726177,0,1,1
